Point_Group;MaxEStateIndex;MinEStateIndex;MaxAbsEStateIndex;MinAbsEStateIndex;qed;MolWt;HeavyAtomMolWt;ExactMolWt;NumValenceElectrons;NumRadicalElectrons;MaxPartialCharge;MinPartialCharge;MaxAbsPartialCharge;MinAbsPartialCharge;FpDensityMorgan1;FpDensityMorgan2;FpDensityMorgan3;BalabanJ;BertzCT;Chi0;Chi0n;Chi0v;Chi1;Chi1n;Chi1v;Chi2n;Chi2v;Chi3n;Chi3v;Chi4n;Chi4v;HallKierAlpha;Ipc;Kappa1;Kappa2;Kappa3;LabuteASA;PEOE_VSA1;PEOE_VSA10;PEOE_VSA11;PEOE_VSA12;PEOE_VSA13;PEOE_VSA14;PEOE_VSA2;PEOE_VSA3;PEOE_VSA4;PEOE_VSA5;PEOE_VSA6;PEOE_VSA7;PEOE_VSA8;PEOE_VSA9;SMR_VSA1;SMR_VSA10;SMR_VSA2;SMR_VSA3;SMR_VSA4;SMR_VSA5;SMR_VSA6;SMR_VSA7;SMR_VSA8;SMR_VSA9;SlogP_VSA1;SlogP_VSA10;SlogP_VSA11;SlogP_VSA12;SlogP_VSA2;SlogP_VSA3;SlogP_VSA4;SlogP_VSA5;SlogP_VSA6;SlogP_VSA7;SlogP_VSA8;SlogP_VSA9;TPSA;EState_VSA1;EState_VSA10;EState_VSA11;EState_VSA2;EState_VSA3;EState_VSA4;EState_VSA5;EState_VSA6;EState_VSA7;EState_VSA8;EState_VSA9;VSA_EState1;VSA_EState10;VSA_EState2;VSA_EState3;VSA_EState4;VSA_EState5;VSA_EState6;VSA_EState7;VSA_EState8;VSA_EState9;FractionCSP3;HeavyAtomCount;NHOHCount;NOCount;NumAliphaticCarbocycles;NumAliphaticHeterocycles;NumAliphaticRings;NumAromaticCarbocycles;NumAromaticHeterocycles;NumAromaticRings;NumHAcceptors;NumHDonors;NumHeteroatoms;NumRotatableBonds;NumSaturatedCarbocycles;NumSaturatedHeterocycles;NumSaturatedRings;RingCount;MolLogP;MolMR;fr_Al_COO;fr_Al_OH;fr_Al_OH_noTert;fr_ArN;fr_Ar_COO;fr_Ar_N;fr_Ar_NH;fr_Ar_OH;fr_COO;fr_COO2;fr_C_O;fr_C_O_noCOO;fr_C_S;fr_HOCCN;fr_Imine;fr_NH0;fr_NH1;fr_NH2;fr_N_O;fr_Ndealkylation1;fr_Ndealkylation2;fr_Nhpyrrole;fr_SH;fr_aldehyde;fr_alkyl_carbamate;fr_alkyl_halide;fr_allylic_oxid;fr_amide;fr_amidine;fr_aniline;fr_aryl_methyl;fr_azide;fr_azo;fr_barbitur;fr_benzene;fr_benzodiazepine;fr_bicyclic;fr_diazo;fr_dihydropyridine;fr_epoxide;fr_ester;fr_ether;fr_furan;fr_guanido;fr_halogen;fr_hdrzine;fr_hdrzone;fr_imidazole;fr_imide;fr_isocyan;fr_isothiocyan;fr_ketone;fr_ketone_Topliss;fr_lactam;fr_lactone;fr_methoxy;fr_morpholine;fr_nitrile;fr_nitro;fr_nitro_arom;fr_nitro_arom_nonortho;fr_nitroso;fr_oxazole;fr_oxime;fr_para_hydroxylation;fr_phenol;fr_phenol_noOrthoHbond;fr_phos_acid;fr_phos_ester;fr_piperdine;fr_piperzine;fr_priamide;fr_prisulfonamd;fr_pyridine;fr_quatN;fr_sulfide;fr_sulfonamd;fr_sulfone;fr_term_acetylene;fr_tetrazole;fr_thiazole;fr_thiocyan;fr_thiophene;fr_unbrch_alkane;fr_urea
0;3.811519274;0.241111111;3.811519274;0.241111111;0.760636027;339.799;314.599;339.1052598;105;2;0.010302167;-0.308129092;0.308129092;0.010302167;1.055555556;1.5;1.833333333;3.315E-07;275.8048925;13.96625533;11.87342718;13.42802811;8.413591358;6.044824461;6.942373725;4.65411308;5.80697656;2.15700553;2.416105685;1.161090855;1.460273943;-0.197662338;5915.748974;17.80233766;10.69989362;12.2642935;123.7694755;9.799819462;0;0;0;0;72.83232019;0;0;0;0;0;28.19068793;13.08951281;0;19.20165261;0;0;9.799819462;0;4.390821916;41.28020074;49.23984566;0;0;0;0;0;0;51.0800202;19.20165261;13.34455882;5.563451492;30.33183534;4.390821916;0;0;6.48;0;0;0;4.390821916;0;13.08951281;5.563451492;0;18.19910121;82.66945296;0;0.241111111;3.090800454;4.361111111;0;1.21712963;0;10.16721731;2.072222222;6.103185941;8.347222222;0.466666667;18;0;2;0;0;0;1;0;1;2;0;3;5;0;0;0;1;2.51798;76.059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;3.441666667;-1.808987299;3.441666667;0.914662551;0.094731923;914.547;861.123;913.219589;293;2;0.078391095;-0.065607754;0.078391095;0.065607754;0.413793103;0.655172414;0.896551724;1.22444E-06;2336.047278;40.86502131;34.52272686;39.86618217;28.02353648;20.08387965;30.86643008;16.6584654;31.74132212;10.54423003;19.9795903;8.003157981;16.47103727;-3.763896104;8.98016E+12;42.36305431;18.65757393;9.029153846;362.6599535;0;0;0;0;0;37.43994893;0;0;0;0;231.6465315;80.3422154;0;16.1477446;19.20165261;95.73650831;0;0;0;44.17580562;0;195.3355709;0;11.12690298;42.20069067;0;0;15.84317618;16.1477446;19.20165261;13.34455882;0;181.9910121;44.17580562;32.67179984;0;0;31.99092079;0;0;0;0;4.893737493;74.87249051;0;6.420821623;247.39847;0;0;2.916666667;0.933333333;17.07391759;2.803898757;0;69.36145589;1.808333333;18.5200645;-5.447299701;0.132075472;58;0;0;0;0;0;8;0;8;0;0;5;10;0;0;0;8;11.25668;264.726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;5.083465047;0.458333333;5.083465047;0.458333333;0.427318517;544.576;515.344;544.1927796;147;3;0.118512964;-0.496765866;0.496765866;0.118512964;1.074074074;1.851851852;2.555555556;2.22902E-07;677.032633;19.32178019;16.3755336;18.64774166;13.2070399;9.193912775;12.77798076;6.174650407;9.171538078;4.061844907;6.938367187;2.572525527;4.521422752;-1.471688312;1185390.034;21.82419247;12.83293931;8.839076541;172.7605064;4.736862954;5.749511833;0;0;0;73.12876153;9.976383254;0;0;0;6.066367068;43.32193961;5.693927995;24.70571239;23.29880002;11.90198685;0;4.983978521;4.992404733;42.2280968;7.109797541;73.11489034;0;5.749511833;4.736862954;5.687386275;5.749511833;0;18.30837664;18.56193707;26.18620207;37.07114248;47.45697421;9.621073108;0;0;34.48;0;0;0;0;18.56193707;27.13237507;25.68328649;13.32439812;49.38830668;34.55230025;4.736862954;6.08804838;0.458333333;8.697922021;2.395324074;2.734819531;0.831139403;13.44980574;14.28938776;1.963017138;1.64775818;0.347826087;27;0;3;1;0;1;1;1;2;3;0;4;4;1;0;1;3;6.24159;110.204;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0;5.594722222;-0.445987654;5.594722222;0.445987654;0.138680033;852.832;813.52;852.2124052;245;1;-0.013435688;-0.062222468;0.062222468;0.013435688;0.306122449;0.530612245;0.734693878;1.32361E-07;1584.609388;33.35066716;27.24037623;31.30143867;24.34846923;16.27899467;22.17566369;11.01962576;18.20245098;7.499263661;15.31464274;5.201272494;11.17160634;-4.111688312;1.96434E+11;34.74028738;19.17316574;10.43918167;302.6517298;0;0;0;0;0;75.10518669;0;0;0;0;181.9910121;47.67041556;0;0;23.29880002;47.67041556;0;0;0;9.621073108;0;218.4268138;0;5.749511833;36.56410233;0;5.749511833;15.84317618;0;18.56193707;6.103966388;0;212.3228474;9.621073108;0;0;9.23;15.84317618;0;0;0;18.56193707;5.749511833;47.55227887;0;30.33183534;181.9910121;4.736862954;5.594722222;0.482435043;2.517647392;8.388333333;0;0.992037037;74.67186201;1.281975309;0;-0.891975309;0.044444444;49;0;1;0;1;1;7;0;7;1;0;4;8;0;1;1;8;9.41969;210.223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;6.035874906;-0.673320841;6.035874906;0.243272655;0.114690408;673.125;635.829;672.1647624;219;2;0.216733324;-0.475167029;0.475167029;0.216733324;0.720930233;1.186046512;1.651162791;1.96196E-07;1479.803477;29.85694962;24.62157408;27.0706022;21.15219834;14.68232242;17.12323207;10.55922793;13.37931274;7.285843102;10.10403477;5.011463397;7.770048131;-3.337662338;9583078520;31.09857997;15.93616891;8.18883881;268.9809069;4.736862954;6.606881965;0;5.897745344;0;108.2246914;0;4.992404733;0;0;92.71024629;35.8194809;5.563451492;6.041840829;23.93851557;29.73295313;0;0;10.91031078;24.78305272;6.606881965;174.6218918;0;0;15.91361969;0;0;7.921588092;18.54646814;23.93851557;18.25663372;30.53782887;150.5852144;4.893737493;0;0;21.59;7.921588092;0;0;6.041840829;12.52478801;16.35493433;32.95842872;0;12.13273414;172.9300241;9.729267686;6.035874906;3.209062925;5.797675107;3.975341816;3.65159929;2.566002216;51.31640771;2.215740741;5.079690203;-0.673320841;0.153846154;43;0;2;0;1;1;5;0;5;2;0;4;9;0;0;0;6;8.07308;179.701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;5.603300396;-0.445987654;5.603300396;0.000386196;0.157993579;504.219;478.011;503.1187034;171;4;-0.013435688;-0.062222468;0.062222468;0.013435688;0.617647059;1.058823529;1.470588235;1.45333E-07;1091.12607;23.16671517;18.64441169;20.52645159;16.77598958;11.15975673;14.08346829;7.79917626;12.39604911;5.430947374;10.34941456;3.718697433;8.091078869;-2.696493506;121265076.8;23.06444829;11.15256468;5.504616594;208.0664914;0;0;0;0;0;94.1660318;0;0;0;0;90.99550603;23.83520778;0;0;13.62525268;29.52259406;0;4.397408024;0;9.775779338;5.733667477;145.942044;0;0;26.04469519;5.687386275;0;7.921588092;0;13.62525268;12.96557803;5.563451492;127.4130145;9.775779338;0;0;40.12;7.921588092;0;0;13.62525268;9.775779338;11.25083777;15.91361969;0;24.26546827;120.5105323;5.733667477;4.510980726;0.000386196;1.187558684;4.194166667;7.390047687;0;39.97577979;6.825216049;3.102592593;-0.445987654;0.066666667;34;2;2;1;2;3;4;0;4;1;1;4;6;0;1;1;7;5.60278;141.4214;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;4.04244898;0.384845679;4.04244898;0.384845679;0.196453561;622.251;561.771;621.3528976;217;3;-0.020420965;-0.097148878;0.097148878;0.020420965;0.702702703;1.027027027;1.297297297;2.06118E-07;605.0165765;26.94901851;25.56543518;28.0144633;17.71812181;15.78313992;19.20890258;12.84317144;17.72299639;8.982700794;15.51544168;7.174744073;14.41669973;0.432337662;151029867.3;31.95331925;16.02058242;8.959762149;242.0124095;0;0;0;0;0;122.0982933;0;0;0;0;65.7089827;55.50191309;0;0;17.98048091;7.921588092;0;9.799819462;0;178.7328872;0;28.87441335;0;0;0;0;0;7.921588092;38.86048447;17.98048091;17.48033473;144.7784847;11.39407863;4.893737493;0;0;6.48;0;0;0;0;37.98575066;4.893737493;58.19012438;77.04985948;0;65.18971706;0;1.492592593;0.594037037;6.135;0;6.391370937;1.283442933;1.059854497;23.61992284;19.74634089;0.384845679;0.848484848;37;0;2;3;1;4;0;0;0;2;0;4;8;3;0;3;4;10.51487;162.187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;4.04244898;0.384845679;4.04244898;0.384845679;0.196453561;622.251;561.771;621.3528976;217;3;-0.020420965;-0.097148878;0.097148878;0.020420965;0.702702703;1.027027027;1.297297297;2.06118E-07;605.0165765;26.94901851;25.56543518;28.0144633;17.71812181;15.78313992;19.20890258;12.84317144;17.72299639;8.982700794;15.51544168;7.174744073;14.41669973;0.432337662;151029867.3;31.95331925;16.02058242;8.959762149;242.0124095;0;0;0;0;0;122.0982933;0;0;0;0;65.7089827;55.50191309;0;0;17.98048091;7.921588092;0;9.799819462;0;178.7328872;0;28.87441335;0;0;0;0;0;7.921588092;38.86048447;17.98048091;17.48033473;144.7784847;11.39407863;4.893737493;0;0;6.48;0;0;0;0;37.98575066;4.893737493;58.19012438;77.04985948;0;65.18971706;0;1.492592593;0.594037037;6.135;0;6.391370937;1.283442933;1.059854497;23.61992284;19.74634089;0.384845679;0.848484848;37;0;2;3;1;4;0;0;0;2;0;4;8;3;0;3;4;10.51487;162.187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4.08037037;-0.445987654;4.08037037;0.445987654;0.118318253;738.18;696.852;737.1718356;237;2;-0.013435688;-0.062222468;0.062222468;0.013435688;0.404255319;0.659574468;0.829787234;1.30977E-07;1408.048198;32.26272701;26.59164097;29.93509627;23.18667319;16.38554674;19.96637758;11.89244893;17.29945133;8.800022737;14.99654144;6.470483202;11.91806502;-3.157662338;1.07865E+11;33.73239201;17.30193022;8.853851951;295.1638767;0;0;0;0;0;67.53239474;0;0;0;0;181.9910121;47.67041556;0;0;19.20165261;47.67041556;0;0;11.83581209;23.65328678;0;194.8326553;0;0;31.82723938;0;0;15.84317618;0;19.20165261;24.67745534;19.26246487;181.9910121;4.390821916;0;0;0;15.84317618;0;0;0;4.390821916;11.83581209;57.00761029;0;0;208.1164019;0;0.700694444;3.396777778;0;8.388333333;0;3.31412037;64.65179012;4.274703704;4.08037037;-0.891975309;0.136363636;47;0;0;2;0;2;6;0;6;0;0;3;6;2;0;2;8;9.04978;203.477;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4.97414987;-0.872669438;4.97414987;0.334950659;0.110686397;669.078;630.774;668.1575825;213;2;0.127552156;-0.228859044;0.228859044;0.127552156;0.731707317;1.195121951;1.609756098;3.27587E-07;1388.556769;29.02852249;24.11580899;27.45926429;19.9904023;13.80488165;17.4457913;9.780719486;14.72337564;6.199102108;12.43067145;4.480752412;10.72852694;-2.427662338;2005982233;31.50674232;16.27257668;8.783425421;259.6483089;0;8.223040301;0;0;0;72.83232019;0;8.893232043;5.098681808;0;90.99550603;44.37039566;25.11262292;5.693927995;19.20165261;32.20897419;0;13.99191385;0;38.63052712;0;157.1866592;0;0;15.91361969;0;0;16.2953545;20.03375468;19.20165261;26.68911765;30.79878188;127.3937084;4.893737493;0;0;21.06;16.2953545;0;0;0;6.041840829;10.58766549;27.17099918;0;18.19910121;177.8260839;5.098681808;4.9775;3.083698129;0.956045918;9.017193143;3.524078494;0;45.56669375;4.196759259;8.874368124;-1.614855337;0.171428571;41;0;3;0;0;0;4;1;5;3;0;6;10;0;0;0;5;8.15212;175.093;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;5.250434922;-1.611986489;5.250434922;0;0.573564153;438.803;420.659;438.0433878;135;3;-0.411509522;-0.411509522;0.411509522;0.411509522;0.923076923;1.615384615;2.346153846;1.96E-06;991.5698094;17.06226716;14.07167034;15.62627127;12.34766789;7.733550501;9.901328305;5.203343442;8.053086018;3.569718087;6.659744135;2.314441225;5.240490072;-2.357662338;1133136.674;18.43392056;8.348284471;3.742117981;157.7767986;5.476191836;0;0;0;0;152.728542;0;0;0;0;0;0;0;0;27.00739937;5.687386275;0;3.950349706;5.101407526;0;10.75227117;99.95640796;0;5.749511833;17.68691673;5.687386275;5.749511833;0;12.58598938;16.79434458;10.17295413;5.563451492;83.96417942;0;0;0;70.43;16.79434458;0;0;5.476191836;0;22.35758005;3.628197728;7.109797541;76.43887845;12.61112347;13.78862019;13.27430785;-1.611986489;0;5.765878974;1.985808997;0.829037447;26.08966511;0;3.200268881;1.667019224;0.05;26;2;5;0;1;1;3;0;3;3;0;6;5;0;0;0;4;2.31588;96.4418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;5.831851852;-0.360324074;5.831851852;0.312777778;0.566526473;407.917;382.717;407.033083;119;2;0.163336647;-0.343685801;0.343685801;0.163336647;1.1;1.7;2.1;1.77692E-07;265.0470786;14.42443896;12.28571974;15.47331383;9.567280126;7.349920697;10.55687104;5.691532441;9.144055749;3.387187195;6.507632078;2.457982742;5.29300984;1.282337662;33953.11284;17.63331007;8.794798375;6.184337519;142.8381837;9.473725908;0;5.787111153;0;0;55.69658264;0;0;23.5237699;0;0;13.8474744;23.01141443;12.20793278;28.67537852;23.5237699;0;0;0;55.49580511;23.01141443;12.84164325;0;0;0;0;0;23.5237699;41.00645836;28.67537852;12.84164325;33.10993927;0;4.390821916;0;0;18.46;0;0;0;5.787111153;16.59875469;11.50570721;30.76817208;0;37.3712443;32.04329586;9.473725908;12.36902778;7.216638889;0;0;0;4.318905896;0;9.097759259;4.014334845;0;0.866666667;20;0;2;1;2;3;0;0;0;4;0;5;0;1;2;3;3;3.90068;84.676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
1;6.199328063;-0.83307179;6.199328063;0.150064082;0.128769182;669.093;635.829;668.1334623;215;2;0.216694237;-0.475190984;0.475190984;0.216694237;0.720930233;1.23255814;1.76744186;7.76703E-07;1828.2033;29.59743659;24.09663005;26.54565817;21.19020315;14.46856225;16.90947189;10.40864381;13.22872862;7.476331583;10.40867025;5.63112341;8.105625491;-3.597662338;11539710629;29.47308808;13.79600798;6.226684886;266.5572576;4.736862954;6.606881965;0;5.897745344;0;37.43994893;0;4.992404733;0;0;127.3937084;63.9336604;11.12690298;6.041840829;23.93851557;51.27784998;0;0;4.992404733;17.85931552;6.606881965;152.3680858;0;11.12690298;15.91361969;0;0;7.921588092;18.54646814;23.93851557;13.34455882;12.48718869;138.4524802;4.893737493;32.67179984;0;21.59;7.921588092;0;0;6.041840829;6.606881965;16.35493433;48.58541953;0;6.420821623;166.5092025;9.729267686;6.199328063;2.916666667;5.855664728;8.914876727;3.530934219;0.741562264;48.53674205;1.808333333;6.169704476;-0.83307179;0.102564103;43;0;2;0;1;1;6;0;6;2;0;4;6;0;0;0;7;8.57338;182.011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;7.100316279;-0.825111017;7.100316279;0.183333333;0.127289408;644.103;610.839;643.1576893;213;2;0.235989503;-0.465768705;0.465768705;0.235989503;0.69047619;1.142857143;1.595238095;8.30219E-07;1430.713253;29.20224908;23.23692915;24.79153008;20.57535396;13.85697413;14.75452339;9.802853535;11.07217988;6.894806831;6.894806831;5.099850865;5.099850865;-3.877662338;5186343227;29.60910137;14.33840576;6.941214286;259.4494727;9.473725908;17.33681963;6.103966388;5.897745344;0;37.43994893;4.983978521;4.992404733;0;0;127.3937084;34.3865401;6.196843572;6.606881965;28.67537852;5.897745344;0;4.983978521;4.992404733;22.13767994;6.606881965;187.5184945;0;0;0;0;0;0;23.53044666;34.27642933;13.8474744;34.05170035;150.7156909;4.390821916;0;0;43.71;5.601050811;0;0;16.53662913;12.50462731;27.94773396;0;6.196843572;54.59730362;122.9622445;14.46613064;13.71966766;2.827777778;9.485461643;0;4.120632985;0.539617032;46.9190919;1.473686146;7.264064862;0;0.135135135;42;0;4;0;1;1;4;1;5;4;0;5;8;0;0;0;6;7.96688;164.454;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0;4.95662037;-0.445987654;4.95662037;0.241851852;0.191786747;526.246;492.982;525.1410922;177;0;-0.013435688;-0.116337436;0.116337436;0.013435688;0.558823529;0.911764706;1.294117647;1.81957E-07;1059.037251;24.33828805;20.33501061;23.11147771;16.46923425;11.41512004;16.01024087;8.483991292;14.00159007;5.092752147;8.008126532;3.643087911;6.443852197;-2.026493506;49898551.32;26.57603998;13.75789465;7.751643134;215.9603022;0;0;0;0;0;74.31814868;0;0;0;7.921588092;90.99550603;43.82968459;0;0;15.46502592;37.3299004;0;0;0;11.81162687;19.99447681;132.4638974;0;0;15.91361969;0;0;15.84317618;19.99447681;15.46502592;0;22.93852985;121.3369944;0;5.57310453;0;0;7.921588092;0;0;4.887889669;7.921588092;0;32.6136272;0;0;148.2552084;15.46502592;0;4.95662037;0.241851852;4.194166667;3.977407407;0;40.70307099;2.157407407;8.817314815;-0.066358025;0.161290323;34;0;0;1;0;1;4;0;4;0;0;3;3;0;0;0;5;7.4939;152.674;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;11.08784061;-1.157164588;11.08784061;0;0.504869192;520.456;491.224;520.151034;143;0;-0.411509522;-0.411509522;0.411509522;0.411509522;1.304347826;1.826086957;2.260869565;8.70737E-07;373.0338798;17.07698579;14.34575454;16.61796259;10.06938654;6.759699461;13.57632363;5.841890243;12.65851441;2.895310511;2.895310511;2.243539387;2.243539387;-0.081688312;42061.32936;22.91831169;9.41413746;6.740316922;142.4677448;34.63669844;12.20793278;24.28507066;0;0;39.21993375;4.794537184;0;0;0;0;13.8474744;6.9237372;6.606881965;56.74150769;5.969305288;0;0;0;73.20457142;6.606881965;0;0;0;0;0;0;0;64.75843731;41.05226107;0;20.7712116;0;15.94035639;0;0;125.95;49.06919069;9.901064579;0;22.7864639;0;0;6.9237372;13.8474744;0;15.94035639;24.05397921;21.64156415;-0.268518519;11.08784061;25.58197086;0;-1.33724974;0;-4.122835884;4.204265558;0;0.928571429;23;4;8;0;2;2;0;0;0;7;2;9;3;0;2;2;2;0.0719;78.5504;0;2;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;5.0474452;0.065376039;5.0474452;0.065376039;0.173886937;613.093;580.837;612.163109;201;2;0.150448988;-0.348588341;0.348588341;0.150448988;0.625;1.1;1.6;1.75694E-07;1418.331764;27.57249257;22.40102636;23.95562729;19.68667319;13.41131493;14.30886419;9.547600239;10.58400086;6.7698692;7.28806951;4.862318414;5.46068459;-3.837662338;2116272425;27.71877359;13.98872399;7.214673269;248.6172738;4.899909731;11.73576882;5.835619786;0;0;108.2246914;9.976383254;0;0;0;66.73003775;23.25963712;13.24451555;6.041840829;19.20165261;5.835619786;0;9.883888252;4.992404733;16.47450357;7.047671983;186.5126634;0;0;0;0;0;0;22.76718002;19.20165261;12.84164325;40.03141562;150.7156909;4.390821916;0;0;28.49;0;0;0;12.08368166;4.390821916;11.52954778;22.25380597;0;42.59504598;152.1030963;4.992404733;0.298888889;3.353823129;11.78775069;0;5.893882275;0.942876039;47.99065501;6.226846183;0;2.105277778;0.111111111;40;0;3;0;1;1;4;1;5;3;0;4;7;0;0;0;6;8.08308;160.341;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;3;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
